,ID,Actual_pd_train,Predict_pd_train,Predict_Probability_train
66001,66002,0,0,0.061166853
107965,107966,0,0,0.051506903
118388,118389,0,0,0.08283905
134792,134793,0,0,0.14521104
37200,37201,0,0,0.057029556
146363,146364,0,0,0.07863454
60948,60949,0,0,0.047840044
27353,27354,0,0,0.11188823
4820,4821,0,0,0.055719737
62129,62130,1,1,0.52848643
5840,5841,0,0,0.05051378
60635,60636,1,0,0.14724006
81471,81472,0,0,0.06215855
105570,105571,0,0,0.06956503
74194,74195,0,0,0.060680546
127235,127236,0,0,0.05615664
86670,86671,0,0,0.07223268
142211,142212,0,0,0.1501924
62408,62409,0,0,0.07800222
137272,137273,0,0,0.05115483
5007,5008,0,0,0.096156925
123733,123734,0,0,0.14587161
15075,15076,0,0,0.06530314
74947,74948,0,0,0.050064977
138582,138583,0,0,0.11208567
43430,43431,0,0,0.30353585
19666,19667,0,0,0.055277783
25840,25841,0,0,0.057352852
75545,75546,0,0,0.20191962
143845,143846,0,0,0.13870296
85361,85362,0,0,0.2934143
22452,22453,0,0,0.058773387
131625,131626,0,0,0.21703541
51640,51641,0,0,0.11560377
145548,145549,0,0,0.08499057
72206,72207,0,0,0.05698188
116836,116837,0,0,0.054796606
111110,111111,0,0,0.08029748
109426,109427,0,0,0.15403399
88977,88978,0,0,0.051366333
104209,104210,0,0,0.068005174
920,921,0,0,0.10209498
88783,88784,0,0,0.14219192
10572,10573,0,0,0.049647667
86397,86398,0,0,0.049953558
127515,127516,0,0,0.063793905
112945,112946,0,0,0.16998555
47979,47980,0,0,0.04890562
47614,47615,0,0,0.051279806
125807,125808,0,0,0.09466195
33550,33551,1,0,0.087684646
28844,28845,0,0,0.07071699
107798,107799,0,0,0.0782253
142739,142740,0,0,0.063690975
97127,97128,0,0,0.22148263
100831,100832,0,0,0.12887307
1158,1159,0,0,0.065309905
129763,129764,0,0,0.08694432
79444,79445,0,0,0.058567245
133297,133298,0,0,0.08743911
75542,75543,0,0,0.058804244
132465,132466,0,0,0.13288596
42670,42671,0,0,0.05262404
27849,27850,0,0,0.13705942
52024,52025,0,0,0.05602971
438,439,0,0,0.073931046
144694,144695,0,0,0.058086094
107782,107783,0,0,0.06257771
141503,141504,0,0,0.065899126
39896,39897,0,0,0.27347538
41153,41154,0,0,0.09976685
129230,129231,0,0,0.057462707
48821,48822,0,0,0.23914436
138764,138765,0,0,0.07009551
1801,1802,0,0,0.05457899
148765,148766,1,0,0.24646698
60897,60898,0,0,0.1075588
132992,132993,0,0,0.104647174
113174,113175,0,0,0.05986157
81758,81759,0,0,0.048903015
53585,53586,0,0,0.06454119
144757,144758,0,0,0.06003522
5351,5352,0,0,0.053960755
84519,84520,0,0,0.049562983
142993,142994,0,0,0.0919626
110903,110904,0,0,0.2040615
107721,107722,0,0,0.14016354
50383,50384,0,0,0.1454491
121320,121321,1,1,0.7264868
27611,27612,0,0,0.049189776
148256,148257,0,0,0.055398244
123171,123172,0,0,0.12911236
64841,64842,0,0,0.13811353
96903,96904,0,0,0.071862176
7963,7964,0,0,0.06466619
113012,113013,1,0,0.3071336
96141,96142,0,0,0.12809053
65074,65075,0,0,0.11445957
49206,49207,0,0,0.06916855
32464,32465,0,0,0.047628388
143454,143455,0,0,0.10590307
142768,142769,0,0,0.051768497
125901,125902,0,0,0.056958325
127950,127951,0,0,0.21076146
132646,132647,0,0,0.06311615
110523,110524,0,0,0.07454675
118820,118821,0,0,0.04788029
148688,148689,0,0,0.056406327
91101,91102,0,0,0.055698693
75320,75321,0,0,0.06269325
36932,36933,0,0,0.10780002
26875,26876,0,0,0.06877747
54757,54758,0,0,0.10764601
147814,147815,0,0,0.06651855
58244,58245,0,0,0.06459297
137028,137029,0,0,0.06450468
40718,40719,0,0,0.15178564
116182,116183,0,0,0.074516736
63430,63431,0,0,0.31443116
135533,135534,0,0,0.06199113
113695,113696,0,0,0.08432005
6081,6082,0,0,0.059350505
112568,112569,0,0,0.07586726
148903,148904,0,0,0.070314914
59467,59468,0,0,0.054429825
1681,1682,0,0,0.14193605
127414,127415,0,0,0.07898926
5544,5545,0,0,0.14296986
147458,147459,0,0,0.061917268
86822,86823,0,0,0.053561956
41363,41364,0,0,0.14550978
17902,17903,0,0,0.057562053
30420,30421,0,0,0.051165283
142546,142547,0,0,0.055044603
89651,89652,0,0,0.059686966
15361,15362,0,0,0.066822655
146165,146166,0,0,0.057737816
112107,112108,0,0,0.0693943
133163,133164,0,0,0.0830344
111859,111860,0,0,0.09734184
48399,48400,0,0,0.06412798
110541,110542,0,0,0.071206465
131821,131822,0,0,0.063462
97148,97149,0,0,0.11670634
46907,46908,0,0,0.0655521
85887,85888,0,0,0.25702402
78132,78133,0,0,0.060015794
6006,6007,0,0,0.154015
86119,86120,0,0,0.050538693
134570,134571,0,0,0.07149458
149402,149403,0,0,0.17022198
55503,55504,0,0,0.052721664
17159,17160,0,0,0.063266724
38032,38033,0,0,0.069916286
76254,76255,0,0,0.1008013
86262,86263,0,0,0.068503484
104737,104738,0,0,0.058849867
97272,97273,0,0,0.30415434
78706,78707,0,0,0.07247888
100771,100772,0,0,0.109654345
148535,148536,0,0,0.052917905
139617,139618,0,0,0.08161794
115375,115376,0,0,0.06451705
50503,50504,0,0,0.054086145
29842,29843,0,0,0.0489594
91228,91229,0,0,0.056566913
66307,66308,0,0,0.114212446
123954,123955,0,0,0.12188056
109551,109552,0,0,0.058761407
44750,44751,0,0,0.058431067
80354,80355,0,0,0.05479052
111739,111740,0,0,0.06463008
45575,45576,0,0,0.26279202
67577,67578,0,0,0.06855237
130685,130686,0,0,0.08434299
60359,60360,0,0,0.23713274
16688,16689,0,0,0.170004
48439,48440,0,0,0.06320344
96957,96958,0,0,0.06610953
118158,118159,0,0,0.048337035
109988,109989,0,0,0.057224117
16600,16601,0,0,0.060121227
57841,57842,1,0,0.44695035
97328,97329,0,0,0.060985293
130939,130940,0,0,0.05739022
86045,86046,0,0,0.056631252
108624,108625,0,0,0.06391453
97315,97316,0,0,0.059556052
65723,65724,0,0,0.11753357
135622,135623,0,0,0.06678057
59024,59025,0,0,0.06594165
76803,76804,0,0,0.28515026
132486,132487,0,0,0.081203006
137880,137881,0,0,0.055620294
46002,46003,0,0,0.055511963
106870,106871,0,0,0.052665517
1052,1053,1,1,0.61547285
21329,21330,0,0,0.06396582
67868,67869,0,0,0.06883029
96175,96176,0,0,0.06756824
83740,83741,0,0,0.12784715
135583,135584,0,0,0.08802109
125743,125744,0,0,0.063221164
41817,41818,0,0,0.067679934
131705,131706,0,0,0.12678482
37503,37504,0,0,0.06596363
56658,56659,0,0,0.04936447
73560,73561,0,0,0.065345846
22493,22494,0,0,0.17945626
67628,67629,0,0,0.10221906
96196,96197,1,0,0.11641963
16144,16145,0,0,0.062308706
86706,86707,0,0,0.08816955
88699,88700,0,0,0.08310514
119257,119258,0,0,0.053195015
34177,34178,0,0,0.15893751
61996,61997,0,0,0.07123046
142396,142397,0,0,0.059919067
81183,81184,0,0,0.04906834
141212,141213,0,0,0.0489468
105718,105719,0,0,0.056787793
123523,123524,0,0,0.10135246
131437,131438,0,0,0.065864146
48616,48617,0,0,0.05851565
43124,43125,0,0,0.07188392
109335,109336,0,0,0.06004172
51831,51832,0,0,0.072620325
149982,149983,0,0,0.06907994
146638,146639,0,0,0.055347662
142223,142224,0,0,0.054540776
58211,58212,0,0,0.052557398
138912,138913,0,0,0.049326766
50000,50001,0,0,0.061260305
35081,35082,0,0,0.065347716
6344,6345,0,0,0.051706843
81302,81303,0,0,0.062657624
126226,126227,0,0,0.064301506
57949,57950,0,0,0.15494208
5307,5308,0,0,0.050028674
24795,24796,0,0,0.052319515
42019,42020,0,0,0.06213707
56549,56550,1,0,0.055250365
125106,125107,0,0,0.05089297
136059,136060,0,0,0.056603592
27948,27949,0,0,0.1109486
134116,134117,0,0,0.06952151
116776,116777,0,0,0.09636619
131289,131290,0,0,0.072795905
35677,35678,0,0,0.056557532
19196,19197,0,0,0.06260372
22036,22037,0,0,0.11085506
123792,123793,0,0,0.09660101
97435,97436,0,0,0.13022558
18987,18988,0,0,0.05245646
78411,78412,0,0,0.060308408
12436,12437,0,0,0.05353494
123547,123548,0,0,0.07285293
110267,110268,0,0,0.07756782
33629,33630,0,0,0.057907384
128848,128849,0,0,0.06376461
85766,85767,0,0,0.05373579
5062,5063,0,0,0.25217873
75593,75594,0,0,0.09596173
29753,29754,0,0,0.09596619
71586,71587,0,0,0.13308303
61605,61606,0,0,0.08388673
146705,146706,0,0,0.06542874
89007,89008,0,0,0.05543219
7388,7389,0,0,0.2857123
52603,52604,0,0,0.05763811
3255,3256,0,0,0.053208914
81483,81484,0,0,0.07823352
115076,115077,0,0,0.06927149
41706,41707,0,0,0.074335955
83191,83192,0,0,0.075819485
16571,16572,0,0,0.051243156
91625,91626,0,0,0.39263928
131598,131599,0,0,0.08950769
13011,13012,0,0,0.061923213
120385,120386,0,0,0.06837771
47634,47635,0,0,0.06314432
106148,106149,0,0,0.10101291
134552,134553,0,0,0.05226429
29143,29144,0,0,0.23619199
144970,144971,0,0,0.07117821
148876,148877,0,0,0.11125288
92440,92441,0,0,0.058292467
20831,20832,0,0,0.07793727
31873,31874,0,0,0.053561676
142835,142836,0,0,0.0741355
75820,75821,0,0,0.049561746
13806,13807,1,0,0.44746098
2520,2521,0,0,0.055876475
22712,22713,0,0,0.055397023
120942,120943,0,0,0.09324174
60339,60340,0,0,0.04932623
90628,90629,0,0,0.18707927
26590,26591,0,0,0.073985994
111950,111951,0,0,0.13223216
102493,102494,0,0,0.058431398
57386,57387,0,0,0.06269512
41904,41905,0,0,0.119592115
78473,78474,0,0,0.052192125
59924,59925,0,0,0.06998703
23792,23793,0,0,0.102525525
29888,29889,0,0,0.070361294
44971,44972,0,0,0.05900386
124903,124904,0,0,0.054935336
136517,136518,0,0,0.062326748
78316,78317,0,0,0.048605397
30216,30217,0,0,0.060122598
88314,88315,0,0,0.054337136
144171,144172,0,0,0.054320928
31641,31642,0,0,0.05451891
32067,32068,0,0,0.21498343
17412,17413,0,0,0.06828573
133752,133753,0,0,0.048197184
109948,109949,0,0,0.0655848
93000,93001,0,0,0.29558262
119310,119311,0,0,0.06395005
130133,130134,0,0,0.05998799
97329,97330,0,0,0.08200423
43163,43164,0,0,0.051144566
43891,43892,0,0,0.04902635
64088,64089,0,0,0.17121336
33493,33494,0,0,0.4762119
37873,37874,0,0,0.051930252
74805,74806,0,0,0.08048181
44010,44011,0,0,0.11566024
73025,73026,0,0,0.06992523
60575,60576,0,0,0.13286239
138198,138199,0,0,0.40581262
51528,51529,0,0,0.08854202
76713,76714,0,0,0.06355635
115021,115022,0,0,0.062350158
1608,1609,0,0,0.44701517
83259,83260,0,0,0.05753149
136009,136010,0,0,0.0532876
25031,25032,0,0,0.14140043
50400,50401,0,0,0.062302463
17615,17616,0,0,0.050612867
123153,123154,1,0,0.12409182
554,555,0,0,0.11471451
31002,31003,0,0,0.11779931
20127,20128,0,0,0.070231654
65424,65425,0,0,0.09961769
108956,108957,0,0,0.060024023
134634,134635,0,0,0.06929688
28653,28654,0,0,0.07947914
61196,61197,0,0,0.08937391
79919,79920,0,0,0.068512015
44122,44123,0,0,0.06268152
44552,44553,0,0,0.1165789
103644,103645,0,0,0.051144995
40473,40474,0,0,0.07045097
12520,12521,0,0,0.052454066
26187,26188,0,0,0.053959306
76073,76074,0,0,0.109154105
100410,100411,0,0,0.05136206
26452,26453,0,0,0.066443965
77507,77508,0,0,0.10747545
106497,106498,0,0,0.0586307
13702,13703,0,0,0.053979523
141072,141073,0,0,0.110349715
81852,81853,1,0,0.1278348
76497,76498,0,0,0.091418006
49867,49868,0,0,0.053690966
144531,144532,0,0,0.31393617
53199,53200,0,0,0.071476504
121975,121976,0,0,0.17930248
131096,131097,0,0,0.08565261
31716,31717,1,0,0.44745505
60287,60288,0,0,0.07758431
32680,32681,0,0,0.06009632
94083,94084,0,0,0.0573207
149912,149913,0,0,0.04948945
91263,91264,0,0,0.065890364
78817,78818,0,0,0.06825998
36173,36174,0,0,0.055660114
56091,56092,0,0,0.06095194
80756,80757,0,0,0.069135
63527,63528,0,0,0.05643849
34611,34612,0,0,0.056622196
110884,110885,0,0,0.096048504
87297,87298,0,0,0.055685
22247,22248,1,0,0.47836316
72048,72049,0,0,0.0732629
124750,124751,0,0,0.083732374
31477,31478,0,0,0.050716758
84862,84863,0,0,0.061769757
91301,91302,0,0,0.04927561
70750,70751,0,0,0.0739627
84575,84576,0,0,0.05470287
49637,49638,0,0,0.051524565
15268,15269,0,0,0.050291978
137608,137609,0,0,0.061204653
28254,28255,0,0,0.073988184
119532,119533,0,0,0.078070305
108486,108487,0,0,0.04909249
127494,127495,0,0,0.04951707
142960,142961,0,0,0.063064694
28304,28305,0,0,0.0636829
55455,55456,0,0,0.062761925
38235,38236,0,0,0.05987032
32299,32300,0,0,0.07365079
142568,142569,0,0,0.064928725
143468,143469,0,0,0.052720677
145181,145182,0,0,0.048805654
44886,44887,1,0,0.0895013
2229,2230,0,0,0.36233136
42234,42235,0,0,0.079634614
103197,103198,0,0,0.10911664
77838,77839,0,0,0.06019033
63468,63469,0,0,0.061492167
73114,73115,0,0,0.049392227
4961,4962,0,0,0.106383175
98444,98445,1,0,0.44957003
79156,79157,0,0,0.057203878
112207,112208,0,0,0.054274652
42680,42681,0,0,0.1459612
127948,127949,0,0,0.11382216
31257,31258,0,0,0.08512526
21650,21651,0,0,0.05958207
6524,6525,0,0,0.062252432
44623,44624,0,0,0.10166302
149074,149075,0,0,0.050117575
34144,34145,0,0,0.16927475
31891,31892,1,0,0.08161956
44185,44186,0,1,0.5241375
117222,117223,0,0,0.073492445
87193,87194,0,0,0.059065387
75588,75589,0,0,0.109759346
136847,136848,1,0,0.16245137
136469,136470,0,0,0.0638993
131017,131018,0,0,0.050576713
42108,42109,0,0,0.048490755
39815,39816,0,0,0.06750889
41889,41890,1,0,0.25735056
118538,118539,1,0,0.13253963
122670,122671,0,0,0.08870592
31289,31290,0,0,0.06080482
41231,41232,0,0,0.078978695
49540,49541,0,0,0.09079087
89471,89472,0,0,0.091105
24231,24232,0,0,0.09882889
71940,71941,0,0,0.09591068
126535,126536,0,0,0.06729619
80865,80866,0,0,0.04957097
23706,23707,0,0,0.115334064
38485,38486,0,0,0.13776429
6724,6725,0,0,0.072385
58071,58072,0,0,0.16431956
82710,82711,0,0,0.049453225
138538,138539,0,0,0.12489902
130824,130825,0,0,0.06582983
149575,149576,0,0,0.19928038
822,823,0,0,0.049209677
11940,11941,0,0,0.11323979
113565,113566,0,0,0.05847306
67047,67048,0,0,0.06629347
88646,88647,0,0,0.05487552
94929,94930,0,0,0.08063189
66409,66410,0,0,0.055926975
25221,25222,0,0,0.11022203
101576,101577,0,0,0.06955274
38595,38596,0,0,0.37461516
101829,101830,1,0,0.16407625
135862,135863,0,0,0.08559209
125881,125882,0,0,0.052342206
114390,114391,1,0,0.33582726
61301,61302,0,0,0.051615745
138513,138514,0,0,0.09981497
115261,115262,0,0,0.05782842
75060,75061,0,0,0.1696062
113542,113543,1,1,0.7043184
85628,85629,0,0,0.059784397
147260,147261,0,0,0.093399756
45182,45183,0,0,0.05947695
27779,27780,0,0,0.065410726
19560,19561,0,0,0.07297877
98422,98423,0,0,0.065426946
12625,12626,0,0,0.10333017
75352,75353,0,0,0.064867474
123485,123486,1,1,0.58657616
142129,142130,0,0,0.10320557
68871,68872,0,1,0.60331106
117311,117312,0,0,0.12983674
92778,92779,0,0,0.05676348
106379,106380,0,0,0.06525647
105842,105843,1,0,0.18380216
26080,26081,0,0,0.32889426
95991,95992,1,0,0.4136836
61013,61014,0,0,0.22577904
143272,143273,0,0,0.41922262
17270,17271,0,0,0.06973103
87851,87852,0,0,0.0784808
40554,40555,0,0,0.29625225
73357,73358,0,0,0.08220144
58440,58441,0,0,0.10528416
127958,127959,0,0,0.10985315
148380,148381,0,0,0.08147597
138762,138763,0,0,0.051171083
120519,120520,0,0,0.056170784
118,119,0,0,0.0514635
128176,128177,0,0,0.056157578
121508,121509,0,0,0.07135372
107880,107881,0,0,0.055371962
100168,100169,0,0,0.058757868
73800,73801,0,0,0.23159485
126262,126263,0,0,0.07915146
16372,16373,0,0,0.068091735
31998,31999,0,0,0.06432386
145780,145781,0,0,0.05061157
46563,46564,0,0,0.48074576
36696,36697,0,0,0.22694784
4931,4932,0,0,0.0714628
34126,34127,0,0,0.059364483
55303,55304,0,0,0.062360436
41015,41016,0,0,0.061853576
27828,27829,0,0,0.080134235
30348,30349,0,0,0.053752042
19288,19289,0,0,0.06701533
8584,8585,0,0,0.16187632
75122,75123,0,0,0.07673173
6182,6183,0,0,0.059929155
60441,60442,0,0,0.060217638
33919,33920,0,0,0.05906967
72748,72749,0,0,0.05221652
47736,47737,0,0,0.0660788
6288,6289,0,0,0.0484663
56843,56844,0,0,0.29607478
115447,115448,0,0,0.07530797
14103,14104,0,0,0.14188719
60346,60347,0,0,0.07216498
130528,130529,0,0,0.054658603
122348,122349,0,0,0.074512586
42818,42819,0,0,0.06555789
14047,14048,0,0,0.07105803
125367,125368,0,0,0.05072404
52611,52612,0,0,0.06520293
105300,105301,0,0,0.13389905
79666,79667,0,0,0.05997257
119220,119221,0,0,0.11932476
44492,44493,0,0,0.08786377
61016,61017,1,0,0.2620101
57921,57922,0,0,0.053735718
30514,30515,0,0,0.052935664
22609,22610,0,0,0.11620557
26165,26166,0,0,0.086278565
66416,66417,0,0,0.06778017
143234,143235,0,0,0.058800288
31015,31016,0,0,0.10466876
128252,128253,0,0,0.047916397
107301,107302,0,0,0.04924085
78812,78813,0,0,0.070011094
132635,132636,0,0,0.061808318
103420,103421,0,0,0.052458026
107854,107855,0,0,0.080200344
28979,28980,0,0,0.20997898
56416,56417,0,0,0.06290454
124423,124424,0,0,0.058405485
91454,91455,0,0,0.07072252
60675,60676,0,0,0.2676043
99351,99352,0,0,0.07452708
81598,81599,0,0,0.06126334
63746,63747,0,0,0.109526984
143842,143843,0,0,0.1201307
97061,97062,0,0,0.06508294
46854,46855,0,0,0.06407045
46419,46420,0,0,0.14652836
64037,64038,0,0,0.050012358
96248,96249,0,0,0.13642685
86275,86276,0,0,0.10927293
75884,75885,0,0,0.061994195
129954,129955,1,0,0.112167224
13883,13884,0,0,0.054958664
29891,29892,0,0,0.04925446
33022,33023,1,0,0.10768632
3051,3052,1,0,0.27546734
98800,98801,0,0,0.06314418
60325,60326,0,0,0.19435428
29664,29665,0,0,0.11281798
38917,38918,0,0,0.048368014
42975,42976,0,0,0.053554982
144910,144911,0,0,0.08259799
64927,64928,0,0,0.05787282
87305,87306,0,0,0.07854199
67374,67375,0,0,0.08537829
137713,137714,0,0,0.07074128
34089,34090,0,0,0.05397978
56533,56534,0,0,0.08845516
11704,11705,0,0,0.061157197
81584,81585,0,0,0.21934693
44624,44625,0,0,0.061641876
12314,12315,0,0,0.4336018
9089,9090,0,0,0.057656694
25779,25780,0,0,0.07038014
107553,107554,0,0,0.07178602
138259,138260,0,0,0.08123256
98516,98517,0,0,0.06853273
31395,31396,0,0,0.08968361
109714,109715,1,0,0.3992412
71749,71750,0,0,0.054500133
97058,97059,0,0,0.059118696
131499,131500,0,0,0.08552349
14969,14970,0,0,0.38769132
108614,108615,0,0,0.06496327
129958,129959,0,0,0.1637592
93193,93194,0,0,0.10152264
71043,71044,0,0,0.08222659
109060,109061,0,0,0.05413913
147964,147965,1,0,0.171552
121776,121777,0,0,0.05299155
21921,21922,0,0,0.051053055
70975,70976,0,0,0.27462372
75853,75854,0,0,0.05622975
131709,131710,0,0,0.39751768
97654,97655,0,0,0.06384297
75818,75819,0,0,0.09960976
115415,115416,0,0,0.10543451
98668,98669,0,0,0.21606612
130850,130851,0,0,0.057753976
112340,112341,0,0,0.054887578
132419,132420,0,0,0.051580146
61306,61307,0,0,0.052847154
124698,124699,0,0,0.05989552
27690,27691,1,0,0.3185264
58574,58575,0,0,0.12155051
80234,80235,0,0,0.07332148
58283,58284,0,0,0.08025601
75630,75631,0,0,0.05511718
113192,113193,0,0,0.06130003
62392,62393,0,0,0.10703847
39191,39192,0,0,0.07988477
123240,123241,0,0,0.08507696
58359,58360,0,0,0.067354776
65618,65619,0,0,0.091477945
51524,51525,0,0,0.09688196
99695,99696,0,0,0.0495327
77286,77287,0,0,0.048482474
26613,26614,0,0,0.17474689
20897,20898,0,0,0.048069324
86617,86618,0,0,0.05325218
71161,71162,0,0,0.072299495
80456,80457,0,0,0.06334491
41581,41582,0,0,0.089110635
92535,92536,0,0,0.060720824
4199,4200,0,0,0.18594252
55415,55416,0,0,0.161691
8348,8349,0,0,0.21764271
54263,54264,0,0,0.057106625
5025,5026,0,0,0.055846106
71525,71526,0,0,0.08033849
48348,48349,0,0,0.12197663
137826,137827,0,0,0.051655732
90043,90044,1,0,0.29276216
28006,28007,0,0,0.20084919
119892,119893,0,0,0.07083262
104883,104884,0,0,0.058545146
131974,131975,0,0,0.098030135
31780,31781,0,0,0.048284255
98687,98688,0,0,0.06979991
51839,51840,0,0,0.050676394
9643,9644,0,0,0.061685026
148963,148964,0,0,0.062108174
141507,141508,0,0,0.05889676
93634,93635,0,0,0.19552538
106765,106766,0,0,0.06376488
145533,145534,0,0,0.07263358
7844,7845,0,0,0.05076598
136007,136008,0,0,0.052947618
135472,135473,0,0,0.052234765
63842,63843,0,0,0.07384246
7057,7058,0,0,0.10438267
48260,48261,0,0,0.10866397
93126,93127,0,0,0.049498234
54638,54639,0,0,0.07220969
142226,142227,1,1,0.7452398
32158,32159,1,0,0.11624392
132616,132617,0,0,0.06173691
66026,66027,0,0,0.056079317
24728,24729,0,0,0.07797591
118085,118086,0,0,0.07473904
16314,16315,0,0,0.051193334
25572,25573,0,0,0.060186904
104871,104872,0,0,0.14588892
79100,79101,0,0,0.114025876
8558,8559,0,0,0.05831257
84428,84429,0,0,0.13155772
146752,146753,0,0,0.09725264
94253,94254,1,0,0.25116184
100759,100760,1,0,0.39563006
